Clara Huck,14348001,95.94
Bruce Dasher,14929807,60.27
Ramona Chang,14842322,60.25
Larry Mitchel,14658814,74.83
Matthew Stovall,14424683,38.77
Allen Towns,14020472,89.12
Stephen Mccool,14266150,85.06
Peter Lajoie,14073773,39.96
Craig Avent,14735069,70.42
Philip Dustin,14319576,55.1
Suzanne Hiles,14768550,96.75
Gary Quillen,14142967,65.87
Jose Haight,14288754,63.98
Dennis Mckellar,14064625,27.18
Joanna Nixon,14897795,4.52
Joseph Audet,14460651,2.62
Faye Berkley,14264056,65.73
Marian Ruble,14501803,63.35
Monique Geis,14421773,66.29
William Trapp,14444273,68.38
Juana Castanon,14417274,80.47
Debbie Ruch,14261560,97.74
Amy Bedford,14993277,97.34
Shelly Brumbaugh,14187644,88.43
Lois Karl,14065712,32.54
Joseph Medlock,14572559,59.03
Marguerite Carman,14310700,91.63
Allen Rondeau,14594336,28.13
Jeff Collier,14188016,57.68
Vera Sargeant,14718305,41.99
Timothy Enloe,14689005,57.01
Sherry Winfrey,14926148,0.47
David Crandell,14913350,60.11
Allen Velarde,14219720,26.74
Wanda Harry,14082801,5.71
Priscilla Suiter,14395134,22.13
Ramona Winton,14817729,45.53
Alberta Howie,14123681,19.25
Helen Farina,14879372,40.28
Cindy Motley,14527153,56.17
Henry Bertrand,14385085,44.46
Douglas Perrotta,14126337,17.37
Paul Presnell,14966525,69.82
Benjamin Weisman,14454715,98.31
Aaron Robinson,14971866,41.28
Jacob Dandrea,14910255,16.24
Bryan Corcoran,14824704,85.46
Mark Dillman,14625643,5.69
Josephine Nail,14652554,84.44
Billy Ho,14947040,58.18
Rose Hinson,14093667,78.21
Elsie Alanis,14114634,89.09
Keith Hurt,14028766,51.87
Julia Decarlo,14723975,57.07
Roger Easton,14373155,33.62
Michael Minard,14968890,21.41
Daisy Nino,14680043,5.8
Ronald Bryan,14910513,43.66
Allen Mcafee,14363986,35.21
Roy Maes,14919053,67.18
Jerry Lennon,14231574,14.4
Steve Leigh,14501346,50.26
Adrienne Gallant,14930699,43.55
Cora Gregory,14610383,75.58
Terry Haydon,14787479,80.18
Clara Bender,14043401,7.34
Clara Wainwright,14452980,3.87
Monique Dearman,14927941,14.13
Gary Poole,14524184,35.43
Paul Hagler,14218711,55.07
Wayne Gerard,14171682,33.76
Tammy Riddle,14299545,91.21
Donald Beech,14041379,77.69
Elizabeth Prouty,14599292,9.41
Justin Kempf,14860997,83.64
Clarence Hoggard,14059860,71.84
Michele Ford,14091834,86.82
Anthony Deaver,14114262,31.92
Fred Morehead,14374220,2.4
Janet Burnside,14426307,73.12
Arthur Runge,14972280,32.46
Ralph Hauck,14976184,31.03
Ellen Keeley,14310937,2.38
Eugene Betancourt,14919476,99.17
Kay Shearer,14384974,0.34
Erika Hicks,14036794,80.09
Christopher Biles,14560768,35.77
Julie Beveridge,14516744,51.03
Earl Longoria,14151885,83.27
Susie Mccarley,14872785,6.12
Walter Hirst,14831608,22.43
Brandon Mask,14431552,32.5
Bruce Roper,14478664,97.76
Jeff Singletary,14168376,80.03
Daniel Deloach,14835349,41.42
Curtis Rounds,14174913,55.5
Lucille Ashcraft,14033137,39.31
Beatrice Rose,14652044,32.26
Beulah Nathan,14939104,12.8
Dennis Burnside,14150904,19.92
Antonio Sullins,14235311,14.26
Lena Judge,14202317,36.33
Steve Shell,14170494,97.62
Clarence Keyser,14629680,6.1
Ruth Dressler,14293719,27
Gary Tate,14825907,1.51
Rodney Tyner,14443043,68.29
Felicia Latimer,14340358,1.71
Chris Rahman,14865436,32.98
Larry Lamp,14657418,40.14
Mark Grimm,14713838,12.91
Madeline Senn,14814824,89.97
Albert Rohrer,14601988,55.43
Loretta Page,14339464,38.34
Ruby Capps,14090955,92.35
Russell Hollar,14475774,2.14
Jeremy Hyman,14787771,88.77
Donald Mack,14907063,34.73
Benjamin Devine,14473529,61.22
Larry Gehrke,14743269,65.81
Christy Kendall,14852461,43.49
Jack Tso,14231443,15.58
Janice Teeter,14210726,49.26
Howard Storm,14746768,38.96
Juana Greenleaf,14215626,27.43
Kenneth Hudgens,14873443,4.13
Sally Soule,14290626,15.8
Sean Howerton,14450244,93.68
Betty Chi,14061825,6.12
Judy Burress,14391492,57.13
Joseph Desimone,14055491,11.06
Jeff Moten,14188305,68.84
Nicole Robinson,14551947,37.4
Christopher Merwin,14882492,73.58
Marlene Wiegand,14161294,28.88
Willie Pence,14282920,7.2
Renee Crane,14770058,45.51
Gregory Despain,14947262,88.02
Philip Kaufman,14272104,0.46
Rodney Ross,14542265,62.68
Phyllis Beene,14795604,19.02
Ryan Luker,14833956,2.26
Kenneth Latimer,14491707,14.87
Lawrence Tucci,14266941,92.99
Nicholas Osteen,14836137,76.17
Stanley Hindman,14908366,53.81
Rodney Toth,14270979,53.4
Anthony Burkey,14497443,37.27
Mike Costa,14601178,66.15
Shawn Standley,14381876,33.99
Henry Rex,14611828,79.09
Jack Kolb,14974789,31.26
Allen Mckenna,14612197,99.13
Chris Sthilaire,14601440,19.7
Laurie Mcneese,14952141,91.09
Tonya Bernstein,14187664,11.58
Lucille Pedroza,14258972,84.36
Ramona Stacy,14574210,35.25
Johnny Dozier,14531704,8.73
Harry Skeen,14073477,64.42
Steven Salvador,14833086,42.22
Julie Vining,14952088,48.56
Scott Luevano,14663643,96.95
Fannie Fortson,14847857,43.96
Louis Marino,14016848,32.58
June Nickell,14671025,40.31
Fred Cushman,14351801,54.03
Jason Word,14244703,29.29
Jonathan Wagoner,14439800,15.51
Leonard Philpot,14487870,20.63
Violet Mcchesney,14579599,28.7
Darlene Howie,14454948,31.28
Christopher Cahoon,14255944,94.67
Marie Naylor,14836309,4.37
Marguerite Copenhaver,14599387,77.76
Scott Ring,14787849,34.19
Karen Gorski,14673823,66.01
Belinda Beamer,14831568,32.02
Craig Bulter,14043188,39.56
Vincent Malloy,14363741,41.33
Melissa Son,14507652,77.17
Wilma Rey,14860032,93.44
Verna Basso,14587759,56.93
Denise Steger,14588477,81.22
Todd Pillow,14641596,23.83
Ellen Wimmer,14329649,92.12
Terry Tweed,14697259,83.74
Felicia Slocum,14995793,97.11
Agnes Villalobos,14892741,67.92
Kevin Mccullough,14821502,89.31
Lena Nall,14182153,1.29
Hilda Wilmoth,14135401,30.48
Erica Burgin,14986290,57.55
Dale Olivier,14568899,9.7
Keith Banister,14369143,20.71
Jeffery Ruiz,14559945,56.38
Roy Parke,14432191,39.09
Manuel Hammack,14755926,97.5
Manuel Auger,14156159,81.12
Justin Soloman,14853559,19.35
Curtis Cordell,14015277,43.23
Karen Kinard,14245029,78.04
Chad Cardin,14645768,19.11
Roger Barnwell,14298186,91.3
Stephen Core,14692822,89.03
Samantha Giroux,14415207,53.66
Sheila Bracken,14957629,62.27
Timothy Markel,14090469,68.75
Jeff Paulsen,14707982,41.18
Antonio Haskell,14300550,0.88
Samuel Rudd,14914892,90.47
Carole Westcott,14369953,45.89
Susie Peoples,14515181,40.4
Irene Smart,14806938,5.02
Larry Chapa,14147252,90.79
Kathryn Mcnulty,14376874,37.91
Daniel Birch,14491544,27.61
Jose Burge,14661293,76.52
Gina Gooden,14770638,41.99
Randy Blackwell,14643509,53.74
Edward Bliss,14109534,18.33
William Backus,14944482,23.02
Penny Mcclary,14973224,11.58
Tonya Canfield,14247463,58.91
Holly Marlin,14543140,55.21
Glenn Southwick,14389811,36.3
Victor Han,14548145,25.11
Louis Carrico,14545928,94.46
Peter Steiner,14774786,28.17
Katherine Pete,14385845,49.63
Lillie Olivo,14591867,72.11
Anita Risley,14932422,52.04
Jacqueline Parish,14530181,27.61
Wilma Egbert,14120162,70.77
Sandra Boss,14324238,50.12
Ralph Younger,14555304,83.31
Debbie Hornsby,14855452,71.52
Jerry Bane,14600601,97.91
Lawrence Wilkerson,14711979,97.04
Douglas Friend,14553370,47.67
David Hewitt,14854910,34.67
Velma Moon,14282319,41.46
Kathleen Chafin,14863919,48.67
Patsy Clanton,14763361,29.53
Sonia Keating,14182553,22.37
Kevin Colin,14061257,25.06
Kathy Muller,14818934,78.04
Jacquelyn Frias,14958315,51.5
Gerald Dalrymple,14824563,54.4
Jeffrey Littlejohn,14239674,23.56
Norman Caine,14053430,4.08
Michael Burk,14943387,18.13
Marian Prescott,14215477,31.34
Cynthia Tramel,14410553,75.65
Molly Beckley,14248681,69.7
Larry Hennessey,14503922,58.2
Pearl Roos,14225790,73.46
Jonathan Burt,14697240,47.18
Benjamin Rodrigez,14807138,90.55
Marjorie Feeley,14118388,51.65
Monica Kirk,14898276,98.27
Travis Lebel,14175293,75.73
Kelli New,14759208,93.42
Sabrina Chong,14396620,2.05
Walter Fortenberry,14420907,80.15
Edward Stowers,14937049,89.98
Jennie Devore,14966455,43.93
Celia Theriot,14768447,59.98
Monica Guillory,14130844,32.78
Frank Burr,14234005,61.61
Curtis Converse,14375761,26.7
Todd Sealey,14555724,20.53
Christina Hazlett,14973808,28.49
Julia Witter,14978942,92.19
Jimmy Pohl,14405550,79.42
Aaron Quimby,14118292,77.95
Karen Hundley,14954561,48.42
Gary Jaramillo,14959561,45.9
Kristine Knotts,14059209,58.53
Ralph Kinsella,14702272,94.87
Henry Marinelli,14226400,94.09
Russell Sorrell,14684661,65.07
Tonya Hirst,14263384,59.84
Todd Kuehn,14903893,73.36
Arthur Saxon,14342674,86.43
Nathan Collette,14608184,60.22
Ralph Pridemore,14184025,20.95
Ernest Beam,14519209,39.45
Kelli Arredondo,14365885,54.1
Todd Oconnell,14563288,32.33
Ronald Bowie,14264970,69.33
Jeff Persinger,14477739,18.28
Lawrence Baumgardner,14081224,24.27
Cecilia Hicks,14910809,50.45
Ross Giddings,14262412,25.28
Latoya Pickering,14357710,91.66
Jessica Narvaez,14283378,36.08
Katie Gordy,14265060,31.66
Dennis Ivy,14368801,10.27
George Clevenger,14203985,34.75
Yolanda Fenton,14547428,6.58
Antonio Maye,14497019,23.6
Jennie Kell,14433068,88.92
Hilda Derryberry,14373554,80.5
Denise Greaves,14880671,76.41
Annette Bohn,14281210,61.12
Terry Carlyle,14970046,22.88
Kelli Newkirk,14031145,64.53
Megan Hecht,14089740,0.33
Chris Drummond,14543342,34.22
Larry Newkirk,14370286,80.18
Marilyn Steinberg,14791377,23.97
Kristi Duckett,14325100,44.26
Luis Ives,14017855,19.83
Howard Bisson,14568262,60.87
Henry Mullinax,14114085,4.79
James Burr,14636886,93.34
Gary Faison,14070268,82.58
Glenn Valdez,14312840,14.79
Brandon Buehler,14611349,98.1
David Annis,14266423,78.19
Todd Quarles,14754587,15.69
Aaron Treece,14010884,2.36
Raymond Plourde,14101800,85.21
Brandon Spruill,14987670,87.82
Arthur Saunders,14119322,97.41
Jeffery Meissner,14073331,63.4
Jeffery Allison,14396191,79.61
Wanda Stewart,14203369,63.55
Joseph Labonte,14495594,72.94
Naomi Pruitt,14436131,74.4
Claire Vallejo,14458737,39.82
Craig Nicholas,14470777,9.92
Jenny Lucia,14712155,88.95
Susie Freeze,14288792,57.8
Martin Barr,14433049,8.24
Mildred Manzanares,14182567,50.54
Ronald Gabriel,14200810,37.41
Cathy Mikesell,14368122,86.92
Bryan Sala,14541764,84.91
Bonnie Forney,14870739,54.14
Marguerite Brammer,14737128,97.23
Sue Stocks,14541500,5.06
Phillip Voyles,14281079,57.64
Dale Sauceda,14688815,45.35
Edward Tsosie,14064702,47.68
Monique Blum,14653103,32.98
Marvin Hawks,14334839,67.98
Stella Burchette,14663983,66.63
Larry Westfall,14185965,18.78
Antonio Cruise,14572957,62.59
Charlotte Huertas,14219234,58.09
Samuel Headrick,14310856,23.94
Jeffrey Diaz,14129432,66.48
Amelia Jonas,14365281,25.2
Rachel Solorzano,14640872,20.95
Arlene Shepherd,14218229,48.21
Marilyn Conners,14436346,41.95
Tanya Mccafferty,14562308,6.35
Luis Heinrich,14637215,27.72
Richard Laboy,14296001,88.67
Martin Wilmot,14237730,88.4
Louis Teasley,14953590,0.6
Margarita Wray,14422340,52.05
Geraldine Werner,14009079,20.16
Daniel Batchelor,14376230,48.55
Yvonne Florez,14161202,7.85
April Hardcastle,14380055,70.44
Mamie Gaitan,14730663,56.66
Wanda Gurrola,14056870,28.21
Janie Dawkins,14735463,36.57
Danny Daves,14193630,19.44
Charles Bayless,14850807,93.39
Eileen Baskin,14986223,87.32
Martha Ogburn,14903146,39.53
Joanna Louque,14004721,16.05
Mike Menchaca,14580608,30.68
Denise Till,14362162,77.69
Rose Sapp,14007381,23.99
Diane Hubbell,14698028,88
Brian Song,14548444,86.08
Erica Ervin,14484686,25.14
Curtis Dobbins,14315773,61.09
Harry Fiske,14417380,91.9
Marilyn Roderick,14303467,70.28
Iris Wharton,14557474,75.51
Olga Ashton,14165533,0.1
Eugene Tilghman,14909155,42.37
William Durst,14023473,61.63
Edward Hinson,14741659,26.61
Linda Turk,14043484,79.65
Joanne Trombley,14266783,10.15
Raymond Chipman,14287911,67.6
Brenda Landin,14789287,35.31
Scott Black,14798147,58.01
Melissa Pass,14812916,54.16
Dale Roman,14861532,0.51
Terry Sunderland,14319904,92.56
Lawrence Via,14984381,3.52
Russell Jonas,14817984,31.43
Manuel Macy,14627865,50.24
Joseph South,14469607,1.16
Sheryl Longo,14218813,63.14
Jacob Shuster,14170501,70.1
Andrew Royer,14703253,88.7
Howard Omeara,14860362,81.99
David Apple,14827623,61.97
Margarita Browder,14297801,12.5
Terri Bagby,14913138,19.25
Phillip Honeycutt,14135571,9.01
Irene Coulter,14653050,94.38
Nicholas Yarbrough,14810896,72.75
Frank Talavera,14024932,26.05
Lucy Ramer,14067463,72.95
Juan Tollefson,14763712,71.89
Arlene Lindley,14623226,11.21
Harry Drayton,14914093,10.64
Pamela Dearing,14514706,60.08
Steven Alger,14141029,32.83
Melissa Claypool,14255109,45.83
Judy Cropper,14638923,39.68
Marianne Ruch,14072830,59.15
Nicholas Hershberger,14478934,14.71
Vicky Mears,14817404,28.78
Nellie Bowler,14935276,73.92
Annie Osullivan,14560310,42.27
Robert Harbour,14011224,76.08
Louis Caudle,14441227,19
Henry Narvaez,14505591,3.96
Anthony Schulman,14621729,19.7
Audrey Flores,14209898,77.86
Russell Duck,14622900,80.04
Henry Wick,14710521,51.38
Stephen Clark,14240925,36.59
Jacob Osorio,14337713,43.8
Amber Helms,14893171,81.09
Frank Acord,14047706,45.25
Victor Collette,14729500,46.41
Kenneth Book,14626194,1.58
Dennis Saldivar,14059692,76.17
Russell Denney,14441725,64.76
Larry Borkowski,14391674,33.28
Marcia Samples,14843127,98.23
Gina Vetter,14558612,40.86
Vicki Isom,14341881,47.01
Esther Kilpatrick,14823095,90.53
Della Durst,14827769,10.31
John Key,14729596,25.24
Raymond Stith,14568693,3.85
Bobby Shriver,14347646,24.72
Joy Brunner,14445173,31.82
Joseph Velez,14251560,42.53
Marvin Liggins,14780276,16.25
Emma Ridge,14303638,87.85
Sherri Bowens,14236879,84.83
Wayne Dangelo,14604191,99.86
Louise Durbin,14967208,71.71
Walter Donley,14159969,82.23
Diana Knepper,14270839,55.87
Eugene Wild,14118346,34.03
Phillip Hang,14483422,22.6
Alberta Hosey,14902225,32.99
Lucy Baucom,14962938,30.35
Kristine Jaeger,14224524,77.02
Vincent Amin,14262079,51.41
Felicia Hans,14090122,97.28
Jeremy Garay,14303349,30.67
Margarita Bogan,14402018,12.64
Ella Broadway,14431195,81.98
Leona Mount,14980949,10.34
Danny Nickerson,14106795,93.53
Alma Craddock,14047217,41.13
Mike Cheatham,14929664,60.4
Juan Charbonneau,14446055,95.82
Flora Stovall,14918491,2.51
Terry Lai,14708145,92.37
Hattie Lawson,14902798,93.65
Suzanne Aiken,14585777,41.79
Pauline Valdivia,14122586,81.7
Joy Regalado,14131564,14.63
Terry Hurd,14301201,99.71
Tammy Hinrichs,14307665,2.3
Mildred Mcmullen,14793494,65.14
Steven Halford,14120181,90.22
Margie Mackay,14509605,38.73
Brian Hendry,14045159,79.89
Melody Nesbitt,14717681,10.71
Scott Bagwell,14560425,69.08
Carlos Hardaway,14149348,16.15
Patsy Carrington,14956404,11.47
Paul Corley,14056148,86.86
Pauline Saldivar,14645373,34.12
Charles Towers,14422085,34.65
Suzanne Bassett,14508523,77.5
Erma Greenwell,14411280,34.83
Jimmy Dinsmore,14391887,55.36
Randy Catlett,14933379,17.81
Charles Fifield,14921674,14.15
Todd Valdovinos,14967300,17.64
Catherine Catalano,14060594,73.94
Joshua Cushman,14308504,90.34
Tammy Spell,14025287,26
Roy Kimball,14554103,66.03
Mark Chase,14057175,80.18
Bryan Bunton,14730317,45.04
Carla Swartz,14656316,86.89
Erika Carnes,14891305,8.21
Joy Callihan,14717984,56.75
Becky Dishman,14535750,69.54
Juanita Abraham,14807939,68.35
Constance Mccorkle,14981142,90.79
Jerry Bush,14010765,79.03
Danny Petrie,14935451,4.78
Joe Erwin,14270948,80.68
Henry Gorton,14189443,77.91
Claire Mcdaniels,14726732,21.23
Joshua Severson,14444655,67.68
Chris Dykes,14169497,61.7
Chris Irving,14843242,47.77
Ronald Labonte,14693106,56.28
Lorraine Shank,14202761,35.08
Sara Driskell,14525010,56
Albert Cutter,14333890,29.42
Joe Quiroz,14346241,66.75
Lillie Fultz,14640502,36.13
Joe Gallagher,14577878,20.66
Adam Mefford,14552143,30.18
Victor Garrity,14805537,67.23
Della Irwin,14394178,26.07
Teresa Kitts,14433980,50.36
Leticia Valero,14328274,75.27
Victor Dietz,14190712,79.14
Fred Looney,14193727,77.59
Edward Luce,14806357,99.44
Candace Croom,14438769,9.77
Joe Archuleta,14362825,76.72
Marjorie Rashid,14511860,82.08
Jose Hinshaw,14191604,13.99
Jose Dorr,14949903,21.37
Sue Nevarez,14206591,34.94
Wanda Mears,14143766,36.97
Susie Styles,14138625,22.96
Jeff Wolff,14650684,64.57
Juana Hacker,14580852,93.81
Amanda Cardenas,14760701,75.57
Jodi Luevano,14058551,55.37
Martin Danley,14236116,63.16
Alice Hamann,14105277,57.73
Anna Piercy,14137614,56.97
Colleen Cedeno,14723082,32.57
Kara Province,14598105,40.28
Harold Macias,14200558,48.69
Angelica Hanlon,14886546,7.33
Travis Argueta,14983791,61.34
Beth Killebrew,14020680,64.81
Jonathan Mickelson,14313050,31.17
Justin Frawley,14673910,35.61
Leah Halbert,14680502,78.11
Juan Janson,14423452,65.06
Roy Bazan,14932297,83.55
Christina Nowlin,14300516,21.25
Anne Higginbotham,14579354,74.25
Earl Jablonski,14044777,63.12
Bruce Chasteen,14967375,17.13
Audrey Dyke,14796787,29.04
Brandon Eberly,14457150,11.94
Celia Mccafferty,14882441,39.46
Theresa Tinsley,14661672,44.38
Jennie Mcqueen,14487640,97.76
Jason Stamey,14322393,17.96
Peggy Hoagland,14433546,87.06
Juan Hartley,14070988,1.23
David Pogue,14387718,41.66
Susan Haun,14990485,42.2
Carl Ellis,14765932,56.49
Charles Nickelson,14432612,46.82
Chris Caviness,14890005,28.12
Melanie Crawley,14950734,65.84
Sarah Sherry,14369455,67.09
Maxine Vereen,14624017,19.32
Joanna Stratton,14680976,66.21
Kenneth Jaime,14076152,9.12
Luis Kovacs,14103032,52.96
Jonathan Laws,14090221,59.25
Fred Grossman,14273433,81.81
Diana Farnham,14596749,6.22
Katherine Gillard,14883424,89.35
Russell Carl,14320094,72.83
Adam Phillips,14856730,70.51
Cheryl Rauch,14153792,93.5
Nathan Persons,14604664,63.95
Steven Mccallum,14619515,95.52
Lori Sthilaire,14464174,29.46
Dolores Botts,14859372,96.78
Kayla Landreth,14102285,33.5
Keith Calder,14754428,39.38
Lena Kay,14453127,98.21
Kay Quijano,14368661,52.45
Travis Sharma,14828425,93.26
Mae Crooks,14171079,48.5
Daniel Kong,14379958,58.75
Scott Covington,14775591,4.28
Kathy Morel,14288316,16.69
Katie Colquitt,14759038,77.37
Charlene Fricke,14726927,36.87
Katrina Beech,14356590,45.01
Juan Deen,14277711,39.53
Kristy Maxwell,14615274,32.7
William Zambrano,14814865,41.3
Lola Luce,14001799,9.25
Naomi Wilkinson,14883477,0.58
Carla Keaton,14839937,41.81
Sandra Rapp,14235853,33.63
Edith Vanhoose,14518875,76.55
Sean Bastian,14084088,12.75
Travis Penland,14036046,61.94
Pearl Frizzell,14223207,64.06
Antoinette Musgrove,14323449,69.91
Tamara Strawn,14805022,95.72
Juana Haupt,14329626,55.67
Eileen Yang,14470599,60.38
Carl Christianson,14961527,93.53
Patty Robert,14369206,86.66
Charles Anaya,14182170,98.05
Eugene Beale,14302175,88.68
Raymond Mathias,14871110,88.37
John Javier,14381402,52.06
Michael Springer,14958568,26.5
Susan Goodin,14311558,38.99
Marlene Eagan,14026187,50.7
Mabel Gladney,14392244,81.36
Ernest Grissom,14443230,27.2
Bobby Rainey,14176054,44.27
Jonathan Fitz,14236398,83.86
Terri Raya,14877474,2.74
Harry Ledford,14881575,27.89
Fred Deans,14157721,83.65
John Neil,14188012,91.82
Evelyn Nelms,14676688,69.6
Ernest Halbert,14967127,43.85
Elsie Araujo,14368877,46.26
Rodney Marty,14953220,31.59
Tina Carlsen,14788868,93.55
Jeffrey Pennell,14687624,33.23
Russell Fuhrman,14370054,81.64
Willie Nemeth,14512940,58.29
Stephen Mcdougal,14794273,42.41
Loretta Tullis,14763671,36.79
Kathy Holden,14228272,67.01
Penny Huff,14074650,60.02
Cheryl Lynch,14344741,69.12
Timothy Hotchkiss,14911137,20.58
Nathan Monte,14490503,80.28
Myrtle Tubbs,14441129,86.85
Katherine Mcculloch,14539903,9.35
Lynda Darling,14594421,61.09
Henry Spikes,14018966,10.77
Nathan Weiner,14475422,32.91
Bertha Pence,14329825,3.56
Kayla Stepp,14424292,48.14
Phillip Applewhite,14182374,30.76
Luis Castellano,14301680,65.35
Beatrice Dalrymple,14012437,88.32
Albert Chappell,14351939,76.26
Bessie Huntington,14599441,6.03
Monique Lavallee,14324021,75.59
Fred Inman,14425417,53.78
George Vargas,14235682,23.81
Joe Shepherd,14848098,85.81
Cecilia Fears,14383391,90.23
Clarence Ferrell,14489568,69.73
Scott Kinsella,14258318,19.67
Matthew Mulvaney,14156626,39.72
Christina Blackwood,14437299,25.4
Eunice Sabin,14922050,66.56
Veronica Motley,14660581,80.07
Jonathan Armijo,14773664,22.89
Vincent Natividad,14364048,35.47
Charles Low,14525246,29
Paula Gall,14649762,97.82
Tara Leeper,14528336,89.8
Allison Westerman,14001143,59.2
Glenn Woodley,14441291,25.67
Carla Lamm,14132356,62.25
Peter Marston,14077975,35.55
Marvin Marcano,14001123,57.75
Natasha Wills,14235497,16.87
Jerry Flanagan,14031617,73.22
Misty Hass,14726059,46.6
Carlos Rick,14838715,31.25
Ernest Stanford,14235863,86.78
Travis Pridgen,14623299,47.52
Mike Trent,14630804,75.16
Bryan Hinz,14339787,15.38
Gary Conti,14256339,60.22
Crystal Duquette,14721477,83.69
William Kapp,14841079,23.09
Thomas Kline,14445329,26.66
Sean Tidwell,14787089,86.67
Marcia Kahle,14212974,65.28
Manuel Rocco,14830794,23.42
Leticia Packard,14440832,24.67
Albert Overton,14619712,2.35
Albert Hanlon,14401262,85.54
Steven Gilliland,14005049,79.21
Stephanie Bakker,14794530,28.94
Vincent Oldham,14293738,20.42
Leah Purser,14011684,76.16
Leonard Phan,14959107,39.68
Victor Tull,14602019,77.15
Helen Pollard,14642079,45.91
Bruce Freed,14069308,69.38
Kristina Leon,14882159,20.32
Juana Locke,14895106,77.04
Todd Wetzel,14050587,29.63
Peter Eberly,14030255,87.53
Sara Pantoja,14340870,23.73
Dennis Hubbard,14899283,75.83
Sheila Saunders,14069238,76.62
Manuel Christianson,14199919,9.82
Benjamin Horne,14616823,6.62
Curtis Fiore,14034210,32.46
Phillip Hurst,14188276,7.83
Kenneth Danielson,14273546,4.61
Jonathan Braithwaite,14706351,93.15
Mamie Chambless,14285279,28.53
Manuel Palma,14936314,31.96
Bruce Bottoms,14747392,2.18
Wayne Healey,14350112,65.02
Phyllis Wardell,14658010,73.69
Clarence Moffatt,14527612,58.07
Joe Taylor,14885662,5.66
Larry Pankey,14295445,13.73
Allen Roof,14772519,10.78
Kevin Conwell,14122777,82.67
Erica Mahoney,14003536,91.8
Theresa Coomer,14940353,65.45
Lorraine Arreola,14413509,15.02
Timothy Lindholm,14280415,77.53
Frank Bradberry,14162798,80.91
Lawrence Brewton,14052609,99.07
Heidi Greathouse,14879686,62.93
Jack Bowers,14610334,45.4
Fred Nurse,14303637,18.93
Johnny Colter,14231377,66.65
Lynda Dasher,14566179,89.53
Scott Rich,14657298,28.82
Belinda Kisner,14539124,9.78
Sheryl Paulin,14947544,74.77
Katrina Buchholz,14042591,1.64
Travis Coggins,14494173,68.48
Robert Hansel,14484041,28.33
Clarence Carrasquillo,14980644,77.08
Shelley Crist,14116928,92.32
Grace Wolff,14559116,50.41
Brandon Chase,14294301,57.78
Tiffany Jone,14541052,76.94
Judith Fischer,14878246,25.89
Steve Lodge,14463742,37.43
Elaine Kenney,14617967,44.31
Dorothy Turgeon,14268963,82.84
Peter Million,14700433,43.94
Martin Deweese,14159088,23.64
Jimmy Mccloskey,14614723,88.18
Vickie Runge,14402036,38.59
Virginia Durant,14611104,34.91
Charles Woosley,14861074,0.66
Valerie Kibler,14816072,87.76
Walter Samuels,14851377,97.18
Blanche Pearl,14585946,64.42
Larry Frawley,14789935,41.99
Daniel Philip,14165757,76.65
Keith Layfield,14107686,74.28
Ramona Sullins,14790851,32.45
Thomas Paschal,14156013,56.99
Thomas Harber,14416723,91.68
Erika Blackstock,14852385,13.62
Rosie Scarbrough,14484504,25.77
Russell Tucci,14526098,54.63
Jeff Coley,14023830,43.14
Geneva Eckstein,14247004,2.73
Eric Barboza,14035121,21.34
Raymond Kiefer,14138623,87.92
Earl Buchholz,14626530,28.26
Wayne Hulbert,14362813,4.53
Josephine Cordes,14400939,37.25
Walter Curtiss,14831011,33.09
Michael Schilling,14565671,11.11
Donald Dollar,14669356,31.36
Sharon Speaks,14955314,82.21
Jenny Morton,14347754,21.91
Carl Martel,14503525,64.69
Angie Hutchens,14328583,64.8
Judy Yamamoto,14220911,45.9
Gary Partida,14781558,8.61
Gerald Lemire,14893760,31.39
Carlos Peoples,14827427,65.84
Tara Kaufmann,14370585,2.8
Martin Perrine,14724312,55.75
Patrick Mcandrew,14683984,34.38
Vickie Luckett,14618006,93.37
Fred Leung,14648039,77.84
Brandi Cate,14598358,39.88
Judy Heine,14681745,12.59
Deanna Taylor,14624581,12.19
Kevin Claxton,14222995,49.66
Randy Hermann,14248534,67.95
Belinda Sinclair,14063365,20.96
Cindy Garland,14518152,18.26
Donald Watters,14980915,3.55
Eric Haywood,14776416,31.7
Marilyn Irving,14395838,95.51
Marie Boutwell,14736665,30.41
Jonathan Reynoso,14999560,70.22
Billy Bramlett,14892847,17.64
Paul Mcgregor,14866113,85.05
Deborah Gregor,14308553,45.42
Tina Knopp,14509608,14.29
Juanita Lavelle,14066545,55.95
Jonathan Painter,14754355,86.98
Leona Clow,14734285,32.1
Marianne Briseno,14620742,62.69
Beatrice Chatman,14514786,8.29
Steve Seal,14927022,82.99
Alan Exum,14489681,80.63
Hattie Wildman,14373091,17.98
Joann Mcroberts,14339294,88.2
Sherri Tunstall,14415948,77.09
Steven Will,14235900,76.75
Edna Dunning,14986896,73.84
Willie Minnick,14518594,74.94
Vincent Felipe,14326526,27.4
Willie Metcalf,14019134,36.55
Anthony Apple,14128930,18.81
Sean Moses,14436875,82.77
Joseph Worley,14762629,96.15
Alison Heinrich,14985930,81.58
Jeffery Heine,14029010,30.91
Stanley Henry,14114592,39.62
Christopher Fortin,14618068,41.72
Steve Pepper,14254510,63.58
Todd Olivarez,14751638,30.16
Norma Getty,14050542,74.5
Beatrice Hower,14583661,81.68
Kenneth Bulter,14342845,44.19
Caroline Tyrrell,14288471,59.03
