Jason Carney,14261038,45.49
Holly Deck,14261078,2.49
Winifred Seevers,14261106,92.91
Debbie Ruch,14261560,97.74
Sean Hesse,14261728,30.71
Robbie Farfaglia,14261731,42.48
Brent Woerner,14261797,62.97
Vincent Amin,14262079,51.41
Chuck Vanamburg,14262198,52.11
Randal Lamper,14262318,62.5
Ross Giddings,14262412,25.28
Jessie Efaw,14262879,34.19
Roger Lange,14263000,91.98
Blaine Hallisey,14263199,79.7
Bobby Claytor,14263237,19.88
Roberta Bing,14263320,59.41
Jonathan Valadez,14263348,81.63
Tonya Hirst,14263384,59.84
Betty Moran,14263977,72.35
Willie Nowak,14264001,59.91
Harriett Mcnaughton,14264031,17.3
Faye Berkley,14264056,65.73
Ozella Erlich,14264312,83.72
Thomas Getz,14264585,53.45
Russell Goodale,14264828,9.09
Carl Sloan,14264962,26.23
Ronald Bowie,14264970,69.33
Katie Gordy,14265060,31.66
Katherine Knight,14265305,97.95
David Pooler,14265566,17.41
Thomas Stumpf,14265609,94.82
Stephen Mccool,14266150,85.06
Fernando Mccardell,14266401,46.34
David Annis,14266423,78.19
Juliane Surman,14266544,26.12
Keeley Memos,14266744,98.47
Zelma Mcclay,14266749,94.78
Hugo Aslanian,14266762,4.3
Joanne Trombley,14266783,10.15
Norman Heller,14266823,56.19
Noreen Hilliker,14266874,79.92
Lawrence Tucci,14266941,92.99
Jeffry Durando,14266998,60.4
Hannah Gillis,14267073,10.64
Douglas Pitts,14267174,72.81
Wilfred Trias,14267304,89.54
Ingrid Devaul,14267461,26.28
Norman Pettigrew,14267542,9.88
Joshua Balch,14267613,34.12
Johnny Torrence,14267627,51.56
Matthew Beckham,14267771,21.72
Wilton Vangordon,14268025,83.54
Vivienne Francoise,14268505,54.44
Tameika Lynchard,14268637,65.74
Diana Welker,14268739,55.48
Mack Boysel,14268787,71.9
Dorothy Turgeon,14268963,82.84
Jannette Fagundo,14269046,90.53
Benita Rollinson,14269295,55.25
Sara Kimmel,14269698,27.87
James Hayward,14270084,41.02
Adam Clem,14270682,8.48
Patrick Edelstein,14270705,34.34
Diana Knepper,14270839,55.87
Joe Erwin,14270948,80.68
Rodney Toth,14270979,53.4
Inez Basile,14271269,43.94
Leonardo Gellatly,14271638,11.79
Daniella Longiotti,14271737,9.19
Julio Netherton,14272045,9.78
Philip Kaufman,14272104,0.46
Louis Lagasse,14272162,64.95
Shawn Mckissick,14272166,95.87
Roger May,14272207,9.85
Maribel Earnest,14272291,23.09
Anthony Pires,14272419,8.65
Blanche Dufrene,14272423,51.87
Della Carlile,14272486,15.16
Daniella Nucklos,14272620,35.93
Ebonie Vandresar,14272721,40.12
George Melo,14272764,70.17
Lillian Amaro,14272782,36.2
Walter Amaro,14272891,35.73
Verla Colello,14272977,8.8
Fred Grossman,14273433,81.81
Darrin Dahman,14273504,63.21
Terri Ainsworth,14273526,98.97
Debbie Dingess,14273531,32.43
Kenneth Danielson,14273546,4.61
Louis Meadows,14273735,16.42
Keitha Leingang,14273831,84.2
Antoinette Halbert,14273940,59.92
Hugo Freelove,14273940,1.99
Enriqueta Quaresma,14274023,59.88
Eugena Nicolette,14274052,16.46
Charles Kirkman,14274361,34.99
Nelson Pon,14274398,12.51
Brenton Brookshaw,14274727,43.46
Tanya Mooney,14274905,88.53
Benjamin Godwin,14275069,18.45
Asia Gucman,14275247,90.7
Wilma Goforth,14275781,68.74
Sheri Backman,14275835,48.46
Laree Marcone,14275952,92.93
Arie Ledo,14276276,51.71
Richard Worthy,14276371,54.9
Judson Detillion,14276732,55.44
Terry Macleod,14277046,17.29
Clayton Ricard,14277290,78.05
Twyla Knoerzer,14277346,76.69
Jaye Cercy,14277524,71.81
Juan Deen,14277711,39.53
Rosemary Mcculley,14277767,33.72
Phillip Brubaker,14278050,65.4
Billy Mcgee,14278161,84.62
Beth Kaufman,14278221,22.52
Gabriella Mallak,14278384,62.4
Natasha Lammers,14278509,28.91
Rosendo Barrile,14278689,71.33
Shanae Dubow,14278748,22.82
Pam Pohl,14278931,60.2
William Harrelson,14279068,67.8
Yong Barhydt,14279475,16.94
Ernie Dreckman,14279651,42.13
Lois Brant,14279948,48.19
Brent Curtsinger,14280317,33.94
Candice Pride,14280371,32.11
Timothy Lindholm,14280415,77.53
Alan Chen,14280647,31.65
Carlos Dominguez,14280855,60.67
Brian Runyan,14280934,42.74
Fred Lucero,14280947,97.32
Edwina Tindle,14281074,32.01
Phillip Voyles,14281079,57.64
Cindy Gregoire,14281173,42.03
Annette Bohn,14281210,61.12
Aide Silos,14281293,84.77
Nolan Cotham,14281331,50.61
John Gage,14281350,60.77
Lillie Dunton,14281526,72.98
Leonardo Resse,14281906,52.6
Junko Ferdolage,14282006,39.9
Mitsuko Aliment,14282033,63.12
Santos Goecke,14282223,41.62
Velma Moon,14282319,41.46
Jessica Kistler,14282444,87.58
Willena Pittmann,14282691,70.11
Willie Pence,14282920,7.2
Leonardo Stjulian,14283200,72.02
Jessica Narvaez,14283378,36.08
Francene Matuszek,14283384,55.17
Nicolas Guarneri,14283537,40.86
Guy Alcott,14284144,29.75
Mamie Abner,14284231,77.66
Kristen Proulx,14284338,93.35
Rico Rapelyea,14284345,80.38
Herschel Bison,14284676,30.37
Candice Zambrano,14284786,75.04
Guy Pressler,14285036,12.31
Mamie Chambless,14285279,28.53
Dylan Celi,14285660,74.55
Kristen Pulliam,14285879,50.97
April Sisson,14285944,29.22
Dollie Dignan,14286103,20.09
Herschel Boudinot,14286335,66.1
Darrin Meriweather,14286382,73.21
Lena Fuchs,14286401,87.2
Hilda Prentice,14286632,98.57
Paul Brogan,14286847,67.98
Terry Speer,14287332,45.42
Billy Gooch,14287724,43.0
Joseph Mathes,14287746,3.11
Raymond Chipman,14287911,67.6
Arlene Balderas,14287960,53.78
Benita Digby,14288178,63.39
Kathy Morel,14288316,16.69
Caroline Tyrrell,14288471,59.03
Violet Ashburn,14288533,35.84
Foster Schuppert,14288619,77.13
Ernie Zierer,14288751,25.02
Jose Haight,14288754,63.98
Susie Freeze,14288792,57.8
Freeman Whapham,14288867,91.96
Olga Karr,14288872,6.12
Verna Huth,14288962,2.55
Jeffrey Pulliam,14288969,23.4
Joshua Dreyer,14289292,0.57
April Allan,14289641,26.63
Matthew Beaman,14289919,82.92
Lawrence Wysocki,14289951,14.53
Nannie Roehrig,14290115,25.87
Lisa Bojorquez,14290147,25.39
Howard Hurdle,14290567,13.68
Sally Soule,14290626,15.8
Sabrina Patrick,14290660,37.55
Justin Kuehn,14291024,11.57
Gary Elam,14291403,96.45
Christy Sparkman,14291782,2.92
Kimi Slappey,14292099,4.96
Justin Hutson,14292164,99.74
Edna Dunne,14293013,91.76
Russel Glascoe,14293105,65.57
Bobby Chancey,14293412,68.94
Kandis Numan,14293450,76.92
Amanda Marshall,14293525,2.13
Tyrone Wickstrom,14293589,80.78
Ruth Dressler,14293719,27.0
Vincent Oldham,14293738,20.42
Dona Bustillos,14293787,5.38
Reuben Liendo,14293796,57.52
Cornell Meter,14293986,50.88
Justin Moye,14294003,11.07
Sydney Pherson,14294081,43.86
Roger Mccully,14294099,14.5
Brandon Chase,14294301,57.78
Candice Shavers,14294624,6.05
Mabel Gist,14294770,62.39
Aubrey Prows,14294819,42.83
Santos Kawano,14295208,65.45
Benjamin Wendt,14295334,89.68
Larry Pankey,14295445,13.73
Christian Mottola,14295590,40.95
Richard Laboy,14296001,88.67
Rebecka Laible,14296077,40.72
Rachel Bilbrey,14296161,82.61
Boyd Ratigan,14296204,87.99
Beata Dzledzic,14296274,5.05
Adrienne Mcneal,14296293,88.61
Vickie Dorsett,14296508,98.13
Jenny Gold,14296611,65.83
Alaina Wakeham,14296788,22.9
Glen Zertuche,14297164,63.44
John Alcaraz,14297361,85.62
Josh Spallone,14297407,35.9
Allan Humbertson,14297471,22.76
Yong Randzin,14297517,37.7
Sherri Giddings,14297784,58.63
Margarita Browder,14297801,12.5
Dena Mccarroll,14297873,31.3
Ismael Dagnan,14298181,63.52
Roger Barnwell,14298186,91.3
Kathleen Wray,14298234,14.72
Clayton Devillier,14298272,59.28
Deon Barios,14298405,38.76
Laverne Schwarts,14298437,65.04
Robert Winn,14298660,65.77
Albert Roundtree,14299283,75.85
Dianne Alarcon,14299334,52.9
Tammy Riddle,14299545,91.21
Fred Crow,14299658,55.88
Joy Morrell,14299891,74.27
Genevive Spillett,14300096,75.56
Armand Wizwer,14300229,32.59
Christina Nowlin,14300516,21.25
Antonio Haskell,14300550,0.88
Foster Vessar,14300924,17.24
Wanda Singletary,14301081,75.09
Terry Hurd,14301201,99.71
Charles Jeanlouis,14301244,41.23
Lilia Mister,14301450,79.12
Viola Myers,14301497,26.42
Marita Connley,14301582,74.28
Luis Castellano,14301680,65.35
Antony Achter,14301742,82.54
Hans Krag,14301968,58.41
Maurice Briant,14302008,77.33
Patsy Carey,14302121,4.29
Eugene Beale,14302175,88.68
Bridget Ridenour,14302203,77.15
Jackson Karathanasis,14302450,9.29
Rosena Dubyk,14302745,12.4
Elijah Rama,14302746,77.71
Kenneth Frizzell,14302799,97.76
Marlene Wainwright,14302969,1.01
Noemi Eisenhart,14303040,56.74
Marie Froehlich,14303324,71.54
Jeremy Garay,14303349,30.67
Darryl Treloar,14303361,13.69
Dennis Buxton,14303428,50.61
Harry Frechette,14303454,25.95
Marilyn Roderick,14303467,70.28
Raphael Laplace,14303528,16.24
Kenneth Rosas,14303581,74.6
Fred Nurse,14303637,18.93
Emma Ridge,14303638,87.85
Vincent Roark,14304318,74.95
Amie Delcambre,14304433,34.08
Howard Bump,14304710,43.52
Antony Yanko,14304730,25.26
Max Keniston,14305787,54.05
Elton Hardemon,14305976,48.69
Sean Scarberry,14306002,38.56
Tobi Stenerson,14306449,58.23
Leonardo Nevills,14306553,47.81
Penny Glaze,14306575,46.43
Josephine Kimbro,14306679,43.68
Elton Thornes,14306764,3.64
Blossom Golas,14306824,72.38
Kenda Palmeter,14306973,75.86
Alicia Lathrop,14307043,4.11
Lynda Blum,14307254,75.07
Temeka Jochum,14307413,62.83
Tu Peraro,14307547,78.08
Tammy Hinrichs,14307665,2.3
Roslyn Monsivais,14307817,8.05
Patrick Dasher,14307861,10.14
Seema Issler,14307993,36.52
Della Dell,14308014,8.44
Anthony Carranza,14308034,94.83
Taylor Shuttlesworth,14308349,36.47
Edward Townsley,14308432,1.17
Charles Babich,14308442,85.45
Joshua Cushman,14308504,90.34
Deborah Gregor,14308553,45.42
Ryan Devoe,14308553,89.35
Harry Carney,14308624,58.78
Kenneth Hasty,14308706,1.03
Karina Facemire,14308866,77.36
Todd Guadalupe,14309127,44.51
Boyd Cowdrey,14309153,85.12
Lakisha Massingale,14309188,49.02
Eugene Leland,14309204,32.63
Walter Keegan,14309334,21.93
Teresa Booth,14309383,56.78
Barrie Rockenbaugh,14309550,63.32
Nora Baumgartner,14309701,54.23
Roxanne Rudolph,14309743,60.79
Kara Hoff,14310138,77.96
Roman Tangen,14310196,52.29
Christine Denison,14310263,80.84
Benjamin Whiteside,14310675,29.67
Marguerite Carman,14310700,91.63
Samuel Headrick,14310856,23.94
Ellen Keeley,14310937,2.38
Philip Fiske,14311286,15.1
Arthur Salem,14311295,91.21
Chris Verdugo,14311334,83.07
Courtney Bines,14311478,54.99
Carlos Craft,14311540,29.6
Susan Goodin,14311558,38.99
Timmy Sandgren,14311599,48.19
Genesis Brailford,14311682,56.85
Krista Countryman,14312515,0.89
Glenn Valdez,14312840,14.79
Elva Lindholm,14312879,25.77
Danny Cervantez,14312900,64.08
Chris Embry,14312939,33.87
Albert Farrar,14312972,80.36
Jonathan Mickelson,14313050,31.17
Wesley Harm,14313105,17.82
Joanna Brumley,14313109,38.59
Kenneth Lentz,14313611,86.69
Alan Frazier,14313618,46.66
Jacob Nichols,14313991,96.57
Charlene Weinstein,14314210,64.96
Amal Peduto,14314270,71.41
Kurt Kluth,14314285,58.11
Garth Magleby,14314437,29.01
Trudy Shadrick,14314995,19.73
Hazel Browder,14315585,92.25
Carlene Seto,14315762,33.21
Curtis Dobbins,14315773,61.09
Virgen Colestock,14315870,31.15
Sylvie Jugo,14315997,84.67
Robert Henninger,14316155,92.28
Nelia Housemate,14316192,0.05
Marvin Gober,14316448,16.45
Nanci Citrin,14316521,75.88
Patrick Fusco,14316582,54.25
Son Schiess,14316880,95.4
Zachary Kasprzak,14316903,81.96
Eric Kahn,14316971,55.12
Victor Langston,14317030,7.18
Cleveland Coile,14317051,59.82
Amy Boren,14317252,16.05
Gladys Blank,14317348,61.68
Rebecka Klunk,14317349,26.56
Travis Sweat,14317575,51.95
Roma Roskelley,14317605,72.8
Angela Annis,14317702,0.57
Nicholas Elmore,14318224,51.29
Paige Critchlow,14318532,57.62
Louis Lindholm,14319182,82.89
Philip Dustin,14319576,55.1
Irene Greenwell,14319839,92.37
Terry Sunderland,14319904,92.56
Orville Culhane,14319994,68.68
Russell Carl,14320094,72.83
Jerry Goodrich,14320560,68.51
Richard Crew,14320637,62.47
Amie Porta,14320683,43.3
Dennis Squires,14320979,6.63
Kristine Cave,14321067,39.73
Tarra Milosevic,14321235,53.28
Jaymie Rouzer,14321239,7.92
Timothy Boudreau,14321746,37.39
Dorothy Kenyon,14321749,48.67
Elwood Hurford,14321959,98.7
James Calvillo,14322052,42.12
Gay Ascencio,14322126,38.18
Charlotte Wysocki,14322297,55.85
Freeman Preisinger,14322342,20.13
Jason Stamey,14322393,17.96
Loraine Rubel,14322729,39.13
Brian Dorris,14322764,46.06
Christine Mortensen,14322893,23.58
Scott Rochester,14323032,59.95
April Miller,14323336,84.11
Antoinette Musgrove,14323449,69.91
Sandra Murdoch,14323911,38.87
Mark Guajardo,14323955,21.27
Monique Lavallee,14324021,75.59
April Wigfall,14324125,1.8
Eugene Vanwinkle,14324237,1.82
Foster Brennaman,14324237,25.4
Sandra Boss,14324238,50.12
Alberta Fitzwater,14324290,69.34
Pearlie Willams,14324296,96.58
Kristy Erb,14324372,75.19
Aracelis Daudt,14324733,60.03
Emmett Sivels,14324843,25.18
Kristi Duckett,14325100,44.26
Marguerite Hatchett,14325171,22.4
Royce Colavito,14325182,67.46
Keitha Aukerman,14325310,52.52
Kyung Takenaka,14325563,72.97
Janette Tomaselli,14325671,37.33
Russell Stockdale,14325692,55.28
Daria Vint,14325838,34.8
Erin Noury,14326133,61.47
Vincent Felipe,14326526,27.4
Christopher Elmer,14326735,57.67
Toby Cauthon,14326825,82.42
Chris Madden,14326861,25.2
Dorothy Mcginley,14326938,17.42
Lula Nettles,14327012,37.94
Fred Chung,14327134,33.03
Todd Sherrill,14327496,55.09
Mack Caldeira,14327617,31.48
Brittany Parsons,14327928,51.95
Leticia Valero,14328274,75.27
Brinda Hesch,14328471,56.5
Arthur Huertas,14328539,80.67
Angie Hutchens,14328583,64.8
Dennis Corrigan,14328649,37.04
Evelyn Beckham,14328871,10.58
Tanya Russ,14328957,22.71
Juana Haupt,14329626,55.67
Ellen Wimmer,14329649,92.12
Justin Ponder,14329771,48.71
Travis Rutland,14329819,28.69
Bertha Pence,14329825,3.56
Gary Mitchel,14329909,87.79
Benjamin Prado,14330014,8.38
Jamaal Merrett,14330366,94.39
Marline Riviere,14330674,47.61
Molly Boyce,14330719,69.56
Santos Mussel,14331028,88.42
Stephen Malave,14331353,79.1
Nell Jumper,14331597,38.87
Rodney Delp,14332014,7.62
Wilton Relles,14332469,10.18
Justin Seely,14332610,88.58
Manuel Wiser,14332772,0.23
Carmella Sheffey,14332889,9.47
Terry Melvin,14332901,62.72
Tajuana Holliway,14333027,24.55
Carl Sperling,14333211,47.81
Jody Teaque,14333517,90.36
Orville Nierenberg,14333586,5.11
Ramona Hess,14333591,41.05
Albert Cutter,14333890,29.42
Erin Belrose,14333892,20.02
Carlos Savoie,14333915,4.99
Nathan Chance,14334173,22.3
Chad Pardo,14334264,40.51
Jonathan Glasgow,14334569,70.39
Jake Yeargan,14334782,43.41
Marvin Hawks,14334839,67.98
Lashay Daso,14335389,27.66
Steve Wagstaff,14335513,74.99
Theola Wesby,14335617,96.18
Myrtle Landon,14335665,0.97
Lyndsey Maushardt,14335694,98.41
Delfina Thorndike,14335751,97.16
Junko Rong,14335818,90.15
Arthur Gard,14335835,7.22
Christopher Mccrary,14335942,56.05
Yvette Ashburn,14336009,82.89
Janet Helton,14336199,45.02
Aida Belmont,14336296,87.62
Shawn Nagy,14336553,80.9
Dora Looney,14336631,7.15
Edward Mckibben,14336857,59.55
Carmella Vanwagenen,14337161,42.94
Monte Rawl,14337234,14.0
Tyrone Letchworth,14337427,75.19
Fred Dulaney,14337435,37.92
Dorothy Lemmons,14337673,65.26
Jacob Osorio,14337713,43.8
Leah Ivey,14337781,40.96
Jerry Fiske,14337845,76.99
Lashanda Maschke,14337860,69.03
Kenneth Giordano,14338214,81.96
Vincent Waddle,14338411,88.65
Earnestine Croswell,14338567,75.05
Tobi Carmickle,14338845,59.67
Javier Crichton,14338932,71.16
Agnes Carrell,14339053,55.03
Joann Mcroberts,14339294,88.2
Frank Dicks,14339423,0.16
Loretta Page,14339464,38.34
Lillian Wolcott,14339556,52.95
Bryan Hinz,14339787,15.38
Yvette Skipper,14339849,35.99
Gerda Jethva,14340002,95.02
Max Geronimo,14340050,48.02
Luz Fussell,14340052,19.14
George Culpepper,14340102,11.24
Felicia Latimer,14340358,1.71
Danielle Heins,14340528,12.49
William Valles,14340744,90.55
Usha Morrero,14340747,85.74
Sheri Corona,14340851,50.76
Sara Pantoja,14340870,23.73
Gregory Breton,14340899,35.42
Kristopher Chevrier,14340976,19.65
Todd Mchenry,14341610,2.96
Robby Hasko,14341618,39.11
Christian Verde,14341704,14.24
Robbie Whetsell,14341745,54.12
Helen Barber,14341851,29.49
Vicki Isom,14341881,47.01
Antoine Luzader,14342487,46.32
Stella Yoshida,14342548,23.32
Arthur Saxon,14342674,86.43
Kenneth Bulter,14342845,44.19
Alfonzo Karadimas,14343123,79.63
Jeanne Cunha,14343277,41.95
Patrick Mcneely,14343302,59.65
Charlene Fall,14343334,8.07
Joseph Lippert,14343600,38.31
Kenda Bertholf,14343804,10.06
Frank Smalls,14343900,54.04
Rob Vanderkar,14344236,76.63
Bernice Gaskins,14344267,11.29
Damian Saltis,14344354,63.6
Kelly Macko,14344374,87.09
Cheryl Lynch,14344741,69.12
Clare Maass,14344861,94.84
Chad Maclean,14344880,0.45
Collette Wriston,14345020,3.42
Ariana Mongelli,14345275,43.58
Marquis Alert,14345356,53.47
Marsha Bump,14345414,18.01
Armanda Cyphert,14345484,15.07
Ralph Abramson,14345549,48.44
Napoleon Gulsvig,14345732,45.85
Leah Fellows,14345733,47.62
Marilyn Mauldin,14345780,61.93
Lenore Rufener,14345859,2.94
Keith Ake,14345974,15.88
Javier Verdi,14346031,39.64
Joe Quiroz,14346241,66.75
Luis Lehmann,14346292,60.62
Michele Behling,14346498,62.98
Juan Herrera,14346527,35.58
Tony Towers,14346638,46.73
Daria Driessen,14346671,2.84
Holly Nystrom,14346823,21.82
Michael Willson,14347138,0.19
Edra Dudak,14347265,88.13
Paul Nickel,14347267,57.82
Cody Erby,14347394,6.07
Maureen Do,14347508,73.37
Jeff Holm,14347610,83.43
Bobby Shriver,14347646,24.72
Erma Hills,14347693,92.59
Danny Diego,14347724,9.96
Jenny Morton,14347754,21.91
Clara Huck,14348001,95.94
Megan Covey,14348037,76.87
Priscilla Woodhouse,14348070,41.88
Norma Curl,14348172,36.9
Vincent Dionne,14348185,71.99
Mariah Willadsen,14348426,73.92
Lawrence Oates,14348540,43.64
Jeff Patch,14348665,77.84
Juana Lee,14348766,95.76
Emily Chadwick,14348813,93.98
Stanley Littleton,14348898,43.54
Emmett Grochowski,14348908,7.9
Eugene Forman,14348982,54.65
Gale Telle,14349215,11.44
Violet Felker,14349244,21.67
Josiah Seek,14349298,91.66
Kristine Milton,14349581,29.37
Allen Olvera,14349648,84.18
Willie Casarez,14349861,1.87
Carlos Gamble,14349927,70.91
Wayne Healey,14350112,65.02
Selena Lenart,14350128,66.89
Brandon Dyer,14350180,8.85
Wendy Greene,14350429,31.59
Bulah Sughroue,14350616,18.66
Cyrus Mcgahen,14350700,8.13
Annie Koonce,14350795,62.7
Levi Mccrossen,14350809,31.83
Mildred Lu,14350943,22.95
Renee Wiggs,14351001,44.57
Alan Heinz,14351120,45.54
Sheryll Helvie,14351211,4.58
Joshua Kingsbury,14351392,71.64
Victoria Crafton,14351461,91.77
Chris Valentine,14351711,79.61
Fred Cushman,14351801,54.03
Wonda Saults,14351829,21.14
Albert Chappell,14351939,76.26
Billy Weinberg,14352153,67.96
Caroline Struck,14352211,76.97
Earlene Moncada,14352309,86.76
Leana Feldhake,14352399,56.24
Peggy Samaniego,14352508,95.2
Earl Sikes,14352556,32.85
Jennifer Stinson,14352645,24.62
Christopher Guajardo,14352703,48.35
Leonard Urbina,14352799,36.36
Hertha Harcharik,14352872,28.5
Gerald Maxey,14353018,15.88
Glen Mcdonell,14353205,58.49
Lillian Sproul,14353302,92.08
Leonardo Shadler,14353375,45.19
Irma Braun,14353396,57.27
Angelena Parrillo,14353458,1.16
Jerald Kachel,14353651,40.09
Kayla Greene,14353823,34.66
Alice Knoll,14353909,39.39
Leon Urbina,14354151,56.37
Max Plain,14354152,57.39
Guy Vanalstyne,14354279,65.73
Aubrey Tamburello,14354404,75.49
Terry Stephen,14354434,23.31
Harry Edgerton,14354524,35.81
Van Kasprzyk,14354568,59.53
Megan Jinwright,14354581,6.28
Priscilla Ashley,14354609,97.57
Anthony Atwood,14354667,79.92
Mae Ulibarri,14354696,1.89
Rick Sons,14354742,16.7
Earl Rockett,14354974,72.82
Deadra Pitaniello,14355254,91.12
Cornell Cohens,14355256,99.57
Bette Mcchristian,14355287,91.08
Marcos Whitehall,14355294,65.08
Roxanne Cashman,14355302,49.0
Hellen Lusane,14355330,99.29
Tania Mogensen,14355490,66.81
Gordon Krell,14356305,15.25
Christopher Merino,14356445,3.06
Ronald Mccloskey,14356477,42.25
Katrina Beech,14356590,45.01
Tony Vestal,14356989,64.1
Sterling Gura,14357232,81.67
Wayne Enriquez,14357241,8.3
Elnora Neyman,14357676,47.5
Latoya Pickering,14357710,91.66
Terica Meachen,14357765,18.51
Christine Tull,14357772,89.16
Marilu Kalpakoff,14358160,38.0
Christine Bretz,14358254,47.64
Ada Flick,14358375,66.13
Robert Cooks,14358401,33.6
Howard Ung,14358544,93.73
Eric Wold,14359226,17.97
Kendall Quattrini,14359349,75.59
Rodney Earp,14359386,22.88
Anne Randell,14359431,8.01
Jolene Hodgdon,14359435,15.76
Esperanza Mass,14359527,92.83
Denise Ferraro,14359643,90.37
Mathew Eslick,14359796,35.59
Tabatha Walworth,14359807,49.02
Jake Sandra,14359881,6.96
Bruce Moll,14359914,84.53
Marty Lala,14359998,0.78
Jerri Mayr,14360212,16.73
Joshua Hoover,14360242,0.25
Hans Lamattina,14360472,54.58
Tara Seay,14360512,96.34
Kristy Strom,14360583,71.26
Eugene Molina,14360723,15.71
Sara Jacquez,14361058,11.59
Timothy Deguzman,14361125,10.39
Aaron Sepulveda,14361335,92.84
Ernest Lebel,14361406,55.35
Antonio Goforth,14361538,83.6
Javier Hausman,14361746,77.71
Lois Gustafson,14361935,40.48
Patsy Horne,14362006,2.05
Marsha Fordham,14362056,59.41
Sanjuana Criblez,14362100,48.85
Denise Till,14362162,77.69
Zachary Maloof,14362183,75.15
Jame Nannie,14362185,87.57
Santos Longobardi,14362186,30.53
Wayne Hulbert,14362813,4.53
Joe Archuleta,14362825,76.72
Rosie Salley,14362988,25.98
Vincent Berkley,14363390,90.5
Larry Weatherspoon,14363428,26.59
Deanna Whalen,14363650,49.83
Aaron Franz,14363659,62.34
Vincent Malloy,14363741,41.33
Donna Pepin,14363803,91.92
Wesley Brockington,14363962,56.39
Allen Mcafee,14363986,35.21
Sofia Mcinturff,14364017,60.81
Vincent Natividad,14364048,35.47
Rodney Byrnes,14364069,93.8
James Ellis,14364138,87.78
Reuben Goralski,14364186,5.32
Darren Viera,14364340,31.68
Margie Hilliard,14364353,79.41
Dolores Kocher,14364390,95.45
Anthony Harney,14364489,25.77
Alleen Humpert,14365259,77.39
Amelia Jonas,14365281,25.2
Mireya Joerg,14365584,31.78
Thelma Schell,14365659,36.06
Greg Kehoe,14365738,74.86
Tyrone Serrata,14365791,54.0
Kelli Arredondo,14365885,54.1
Betty Pabon,14366037,53.73
Robert Harr,14366122,99.08
Todd Cantu,14366226,67.35
Kit Kuy,14366242,65.6
Irma Chancey,14366397,39.4
Andrew Santiago,14366399,66.19
Magnolia Murrock,14366519,70.75
Brandon Phelps,14366553,62.14
Robert Lafond,14366565,46.44
Willie Olivares,14366571,0.8
Cecile Lafontaine,14366605,47.53
Hugh Whidbee,14366710,76.28
Allen Luckey,14366782,35.27
Vincent Renteria,14366788,62.25
Sheila Birchfield,14366815,51.04
Katherine Mansell,14367379,25.04
Tabatha Mera,14367389,18.71
Amelia Meacham,14367573,33.31
Serena Yonts,14367624,25.8
Judson Vandenbergh,14367767,31.73
Kenneth Sumrall,14367786,67.07
Bryon Smoots,14367924,72.33
Faye Scribner,14367937,42.92
Luis Boynton,14367939,18.64
Cathy Mikesell,14368122,86.92
Dolores Tyner,14368409,57.57
Hugo Shunnarah,14368464,73.38
Vikki Ramsier,14368487,34.15
Marjorie Carlile,14368509,80.54
Kay Quijano,14368661,52.45
Dennis Ivy,14368801,10.27
Genaro Schonert,14368872,24.64
Elsie Araujo,14368877,46.26
Molly Wilkinson,14368915,21.3
Ruthanne Emmel,14369095,25.79
Keith Banister,14369143,20.71
Patty Robert,14369206,86.66
Virginia Napper,14369255,78.65
Sarah Sherry,14369455,67.09
Hortense Slatin,14369491,49.41
Catheryn Corrigeux,14369746,90.05
Carole Westcott,14369953,45.89
Russell Fuhrman,14370054,81.64
Harry Numbers,14370275,67.78
Larry Newkirk,14370286,80.18
Tara Kaufmann,14370585,2.8
Janice Whittier,14370615,21.6
Tawanda Blinka,14370673,6.58
Amelia Currin,14370882,51.02
Luz Coomer,14371020,12.07
Michael Lefevre,14371133,74.3
Gary Youngman,14371199,26.31
Rose Foust,14371239,7.16
Stephen Shoemaker,14371347,74.44
Arlie Kapetanos,14371526,29.03
Glenn Capps,14371921,33.79
Yolanda Senter,14371939,25.03
Moises Meske,14371947,87.71
Keith Knighten,14372343,42.65
Kimberly Benner,14372348,63.65
Carry Ficken,14372362,37.37
Noemi Marcucci,14372440,80.43
Adam Bingham,14372514,0.74
Jeffery Blount,14372765,52.97
Jessie Treiber,14372861,34.59
Hattie Wildman,14373091,17.98
Roger Easton,14373155,33.62
Marvis Garrabrant,14373189,55.12
Alice Gabbard,14373553,43.32
Hilda Derryberry,14373554,80.5
Jonathan Shelton,14373588,37.64
Madeline Bevins,14373808,34.43
Linda Gehrke,14373851,58.75
Pearlie Cada,14374058,15.68
Al Civils,14374168,79.01
Fred Morehead,14374220,2.4
Mamie Bazemore,14374350,35.36
Russel Colp,14374636,21.17
Evelyn Brister,14374863,37.09
Dean Scioneaux,14375361,46.84
Craig Dash,14375405,72.66
Reuben Donges,14375494,15.63
Brittany Kenner,14375532,30.08
Clint Goar,14375587,61.24
Rick Rodenberg,14375617,30.15
Douglas Halpin,14375729,31.88
Curtis Converse,14375761,26.7
Alva Honga,14376045,47.57
Darren Southwood,14376057,19.39
Phyliss Knost,14376155,27.23
Daniel Batchelor,14376230,48.55
Sterling Hagebusch,14376236,94.96
Mitsuko Zanchi,14376322,59.09
Jeffry Birdtail,14376437,15.6
Terri Violette,14376476,23.31
Kathryn Mcnulty,14376874,37.91
Kimberly Durfee,14376997,75.61
Larry Alexis,14377031,69.67
Corey Sloat,14377204,42.28
Kimberly Aucoin,14377511,49.23
Ervin Gleich,14377561,2.03
